# Forces      
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
4180          	((0.000000e+00 0.000000e+00 -5.852590e-13) (5.630127e-01 -8.738771e-16 -4.491159e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.129090e-14 1.463147e-14 0.000000e+00) (4.033720e-16 1.122790e-17 1.707658e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4181          	((0.000000e+00 0.000000e+00 -5.978817e-13) (5.630127e-01 -9.266651e-16 -4.630866e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.137654e-14 1.494704e-14 0.000000e+00) (4.212571e-16 1.157716e-17 1.706756e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4182          	((0.000000e+00 0.000000e+00 -1.239421e-12) (5.630127e-01 -1.257839e-15 -5.498163e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.277283e-13 3.098552e-14 0.000000e+00) (4.849930e-16 1.374541e-17 1.705859e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4183          	((0.000000e+00 0.000000e+00 -5.828203e-13) (5.630127e-01 -1.206061e-15 -5.805942e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.297521e-15 1.457051e-14 0.000000e+00) (5.092054e-16 1.451486e-17 1.704966e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4184          	((0.000000e+00 0.000000e+00 3.936304e-13) (5.630127e-01 -7.621461e-16 -4.931800e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.578726e-13 -9.840759e-15 0.000000e+00) (4.453098e-16 1.232950e-17 1.704088e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4185          	((0.000000e+00 0.000000e+00 -1.086042e-12) (5.630127e-01 -1.103961e-15 -5.271428e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147330e-13 2.715105e-14 0.000000e+00) (4.668296e-16 1.317857e-17 1.703211e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4186          	((0.000000e+00 0.000000e+00 -4.445533e-13) (5.630127e-01 -9.857482e-16 -5.352640e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.239381e-14 1.111383e-14 0.000000e+00) (4.743671e-16 1.338160e-17 1.702337e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4187          	((0.000000e+00 0.000000e+00 -6.679150e-13) (5.630127e-01 -1.093525e-15 -5.410595e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-5.428337e-14 1.669787e-14 0.000000e+00) (4.759842e-16 1.352649e-17 1.701464e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4188          	((0.000000e+00 0.000000e+00 -2.321680e-13) (5.630127e-01 -9.476441e-16 -5.064225e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.424335e-14 5.804200e-15 0.000000e+00) (4.519314e-16 1.266056e-17 1.700593e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4189          	((0.000000e+00 0.000000e+00 -6.579518e-13) (5.630127e-01 -1.011291e-15 -5.277116e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.873759e-15 1.644880e-14 0.000000e+00) (4.646193e-16 1.319279e-17 1.699723e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4190          	((0.000000e+00 0.000000e+00 -8.993230e-14) (5.630127e-01 -8.046373e-16 -4.894540e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.534815e-14 2.248307e-15 0.000000e+00) (4.293899e-16 1.223635e-17 1.698856e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4191          	((0.000000e+00 0.000000e+00 -4.905184e-13) (5.630127e-01 -8.411353e-16 -4.708118e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-9.792856e-15 1.226296e-14 0.000000e+00) (4.226905e-16 1.177030e-17 1.697990e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4192          	((0.000000e+00 0.000000e+00 -1.640537e-12) (5.630127e-01 -1.409708e-15 -5.722249e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.305932e-13 4.101343e-14 0.000000e+00) (5.002989e-16 1.430562e-17 1.697126e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4193          	((0.000000e+00 0.000000e+00 3.053626e-15) (5.630127e-01 -1.038780e-15 -5.418987e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.071734e-13 -7.634065e-17 0.000000e+00) (4.729583e-16 1.354747e-17 1.696264e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4194          	((0.000000e+00 0.000000e+00 -4.219244e-14) (5.630127e-01 -8.434911e-16 -4.941909e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.424469e-14 1.054811e-15 0.000000e+00) (4.338096e-16 1.235477e-17 1.695403e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4195          	((0.000000e+00 0.000000e+00 -5.748652e-13) (5.630127e-01 -9.175861e-16 -4.993805e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.217081e-14 1.437163e-14 0.000000e+00) (4.326577e-16 1.248451e-17 1.694543e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4196          	((0.000000e+00 0.000000e+00 -3.534299e-13) (5.630127e-01 -8.478085e-16 -4.871812e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.392781e-14 8.835749e-15 0.000000e+00) (4.243425e-16 1.217953e-17 1.693685e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4197          	((0.000000e+00 0.000000e+00 -3.197211e-13) (5.630127e-01 -8.033387e-16 -4.580836e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.524236e-14 7.993028e-15 0.000000e+00) (4.116663e-16 1.145209e-17 1.692827e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4198          	((0.000000e+00 0.000000e+00 -2.320217e-13) (5.630127e-01 -7.010538e-16 -4.266063e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.660634e-14 5.800541e-15 0.000000e+00) (3.893753e-16 1.066516e-17 1.691969e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4199          	((0.000000e+00 0.000000e+00 -7.142910e-13) (5.630127e-01 -8.636044e-16 -4.449542e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-6.143310e-14 1.785728e-14 0.000000e+00) (3.983353e-16 1.112385e-17 1.691112e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4200          	((0.000000e+00 0.000000e+00 -1.127966e-12) (5.630127e-01 -1.143375e-15 -5.129178e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.144848e-13 2.819915e-14 0.000000e+00) (4.502166e-16 1.282294e-17 1.690256e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4201          	((0.000000e+00 0.000000e+00 -6.533251e-13) (5.630127e-01 -1.145411e-15 -5.614760e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.306825e-14 1.633313e-14 0.000000e+00) (4.821104e-16 1.403690e-17 1.689401e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4202          	((0.000000e+00 0.000000e+00 7.344888e-13) (5.630127e-01 -5.746854e-16 -4.394063e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.959739e-13 -1.836222e-14 0.000000e+00) (3.881667e-16 1.098516e-17 1.688546e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4203          	((0.000000e+00 0.000000e+00 -9.182022e-13) (5.630127e-01 -8.972857e-16 -4.607222e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.074619e-13 2.295505e-14 0.000000e+00) (3.919287e-16 1.151805e-17 1.687690e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4204          	((0.000000e+00 0.000000e+00 -6.952295e-13) (5.630127e-01 -9.755506e-16 -4.902305e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.933503e-14 1.738074e-14 0.000000e+00) (4.140637e-16 1.225576e-17 1.686835e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4205          	((0.000000e+00 0.000000e+00 -1.008853e-12) (5.630127e-01 -1.177942e-15 -5.591332e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.083932e-14 2.522131e-14 0.000000e+00) (4.710665e-16 1.397833e-17 1.685980e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4206          	((0.000000e+00 0.000000e+00 -2.264594e-13) (5.630127e-01 -9.855027e-16 -5.377894e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.375237e-14 5.661486e-15 0.000000e+00) (4.643928e-16 1.344473e-17 1.685125e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4207          	((0.000000e+00 0.000000e+00 -1.518125e-13) (5.630127e-01 -8.285446e-16 -4.931228e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.827036e-14 3.795312e-15 0.000000e+00) (4.322360e-16 1.232807e-17 1.684270e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4208          	((0.000000e+00 0.000000e+00 -1.622111e-13) (5.630127e-01 -7.283540e-16 -4.570714e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.230979e-14 4.055277e-15 0.000000e+00) (4.013133e-16 1.142679e-17 1.683414e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4209          	((0.000000e+00 0.000000e+00 -7.808440e-13) (5.630127e-01 -9.476340e-16 -4.818916e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-9.574089e-14 1.952110e-14 0.000000e+00) (4.037402e-16 1.204729e-17 1.682557e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4210          	((0.000000e+00 0.000000e+00 -5.708795e-13) (5.630127e-01 -9.295440e-16 -5.027670e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.103614e-14 1.427199e-14 0.000000e+00) (4.285374e-16 1.256917e-17 1.681700e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4211          	((0.000000e+00 0.000000e+00 -4.353786e-14) (5.630127e-01 -7.317944e-16 -4.447375e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.531218e-14 1.088447e-15 0.000000e+00) (3.951871e-16 1.111844e-17 1.680843e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4212          	((0.000000e+00 0.000000e+00 -6.892822e-13) (5.630127e-01 -8.954974e-16 -4.559829e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-5.938632e-14 1.723206e-14 0.000000e+00) (4.071661e-16 1.139957e-17 1.680022e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4213          	((0.000000e+00 0.000000e+00 -3.998829e-13) (5.630127e-01 -8.440788e-16 -4.368652e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.299613e-15 9.997072e-15 0.000000e+00) (4.028882e-16 1.092163e-17 1.679203e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4214          	((0.000000e+00 0.000000e+00 -1.223302e-12) (5.630127e-01 -1.218079e-15 -5.132918e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.493250e-13 3.058254e-14 0.000000e+00) (4.538117e-16 1.283229e-17 1.678386e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4215          	((0.000000e+00 0.000000e+00 -6.435284e-13) (5.630127e-01 -1.168359e-15 -5.547607e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.119486e-14 1.608821e-14 0.000000e+00) (4.887677e-16 1.386902e-17 1.677570e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4216          	((0.000000e+00 0.000000e+00 -1.955068e-13) (5.630127e-01 -9.833426e-16 -5.359778e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.078834e-14 4.887670e-15 0.000000e+00) (4.738537e-16 1.339944e-17 1.676756e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4217          	((0.000000e+00 0.000000e+00 -3.080731e-13) (5.630127e-01 -9.077754e-16 -5.150486e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.450668e-14 7.701826e-15 0.000000e+00) (4.572637e-16 1.287622e-17 1.675941e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4218          	((0.000000e+00 0.000000e+00 -8.235050e-13) (5.630127e-01 -1.082150e-15 -5.325845e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-6.910073e-14 2.058763e-14 0.000000e+00) (4.730615e-16 1.331461e-17 1.675127e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4219          	((0.000000e+00 0.000000e+00 4.339016e-14) (5.630127e-01 -8.258732e-16 -4.651906e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.259574e-14 -1.084754e-15 0.000000e+00) (4.197983e-16 1.162977e-17 1.674313e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4220          	((0.000000e+00 0.000000e+00 5.926494e-14) (5.630126e-01 -5.956615e-16 -4.191144e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.045125e-13 -1.481623e-15 0.000000e+00) (3.783566e-16 1.047786e-17 1.673498e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4221          	((0.000000e+00 0.000000e+00 -8.451311e-13) (5.630126e-01 -8.478641e-16 -4.485655e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-9.313976e-14 2.112828e-14 0.000000e+00) (3.878684e-16 1.121414e-17 1.672683e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4222          	((0.000000e+00 0.000000e+00 -6.720086e-13) (5.630126e-01 -9.218565e-16 -4.783869e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.512904e-14 1.680022e-14 0.000000e+00) (4.134849e-16 1.195967e-17 1.671869e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4223          	((0.000000e+00 0.000000e+00 -2.173206e-13) (5.630126e-01 -7.953406e-16 -4.541738e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.771789e-14 5.433014e-15 0.000000e+00) (4.008462e-16 1.135434e-17 1.671054e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4224          	((0.000000e+00 0.000000e+00 -1.296008e-12) (5.630126e-01 -1.227706e-15 -5.228428e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.778684e-13 3.240019e-14 0.000000e+00) (4.479295e-16 1.307107e-17 1.670239e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4225          	((0.000000e+00 0.000000e+00 1.521732e-13) (5.630126e-01 -8.167998e-16 -4.826149e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.555967e-13 -3.804329e-15 0.000000e+00) (4.289806e-16 1.206537e-17 1.669425e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4226          	((0.000000e+00 0.000000e+00 -8.039702e-13) (5.630126e-01 -1.037772e-15 -5.028756e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-8.630729e-14 2.009926e-14 0.000000e+00) (4.357745e-16 1.257189e-17 1.668609e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4227          	((0.000000e+00 0.000000e+00 -3.750183e-13) (5.630126e-01 -9.258514e-16 -5.006237e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.347635e-14 9.375458e-15 0.000000e+00) (4.429227e-16 1.251559e-17 1.667793e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4228          	((0.000000e+00 0.000000e+00 -4.561226e-13) (5.630126e-01 -9.357513e-16 -4.940605e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.068307e-14 1.140306e-14 0.000000e+00) (4.374132e-16 1.235151e-17 1.666976e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4229          	((0.000000e+00 0.000000e+00 -2.493983e-13) (5.630126e-01 -8.149374e-16 -4.636404e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.347038e-14 6.234959e-15 0.000000e+00) (4.233972e-16 1.159101e-17 1.666159e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4230          	((0.000000e+00 0.000000e+00 -1.530007e-12) (5.630126e-01 -1.321777e-15 -5.701177e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.889231e-13 3.825018e-14 0.000000e+00) (4.976255e-16 1.425294e-17 1.665340e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4231          	((0.000000e+00 0.000000e+00 2.681088e-13) (5.630126e-01 -8.514580e-16 -5.074631e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.550849e-13 -6.702720e-15 0.000000e+00) (4.551808e-16 1.268658e-17 1.664522e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4232          	((0.000000e+00 0.000000e+00 -6.668453e-13) (5.630126e-01 -1.023351e-15 -5.055551e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.253449e-14 1.667113e-14 0.000000e+00) (4.458694e-16 1.263888e-17 1.663702e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4233          	((0.000000e+00 0.000000e+00 -8.308596e-14) (5.630126e-01 -7.990029e-16 -4.692310e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.379934e-14 2.077149e-15 0.000000e+00) (4.201969e-16 1.173078e-17 1.662881e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4234          	((0.000000e+00 0.000000e+00 -5.971761e-13) (5.630126e-01 -8.708790e-16 -4.662283e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.692983e-14 1.492940e-14 0.000000e+00) (4.298325e-16 1.165571e-17 1.662060e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4235          	((0.000000e+00 0.000000e+00 -9.481694e-13) (5.630126e-01 -1.082345e-15 -5.253726e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-8.131083e-14 2.370424e-14 0.000000e+00) (4.677144e-16 1.313431e-17 1.661237e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4236          	((0.000000e+00 0.000000e+00 -5.402760e-13) (5.630126e-01 -1.046746e-15 -5.326781e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.542179e-15 1.350690e-14 0.000000e+00) (4.715726e-16 1.331695e-17 1.660414e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4237          	((0.000000e+00 0.000000e+00 -4.690749e-13) (5.630126e-01 -1.017233e-15 -5.388685e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.333494e-15 1.172687e-14 0.000000e+00) (4.649589e-16 1.347171e-17 1.659589e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4238          	((0.000000e+00 0.000000e+00 -3.944825e-13) (5.630126e-01 -9.917450e-16 -5.113628e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147454e-14 9.862061e-15 0.000000e+00) (4.506640e-16 1.278407e-17 1.658763e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4239          	((0.000000e+00 0.000000e+00 -1.376238e-12) (5.630126e-01 -1.370856e-15 -5.932708e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.321114e-13 3.440595e-14 0.000000e+00) (5.228155e-16 1.483177e-17 1.657937e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4240          	((0.000000e+00 0.000000e+00 5.143743e-13) (5.630126e-01 -7.963609e-16 -4.965607e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.943955e-13 -1.285936e-14 0.000000e+00) (4.534652e-16 1.241402e-17 1.657109e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4241          	((0.000000e+00 0.000000e+00 -5.036265e-13) (5.630126e-01 -8.955371e-16 -4.712743e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.163332e-14 1.259066e-14 0.000000e+00) (4.212219e-16 1.178186e-17 1.656279e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4242          	((0.000000e+00 0.000000e+00 -1.018685e-13) (5.630126e-01 -7.033516e-16 -4.422777e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.647429e-14 2.546713e-15 0.000000e+00) (3.984422e-16 1.105694e-17 1.655447e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4243          	((0.000000e+00 0.000000e+00 -2.906631e-13) (5.630126e-01 -7.012703e-16 -4.178063e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-8.355013e-15 7.266578e-15 0.000000e+00) (3.675735e-16 1.044516e-17 1.654614e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4244          	((0.000000e+00 0.000000e+00 -5.961389e-13) (5.630126e-01 -7.742067e-16 -4.415245e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.943060e-14 1.490347e-14 0.000000e+00) (3.796006e-16 1.103811e-17 1.653780e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4245          	((0.000000e+00 0.000000e+00 -7.760162e-13) (5.630126e-01 -9.256634e-16 -4.830017e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-6.049461e-14 1.940041e-14 0.000000e+00) (4.077691e-16 1.207504e-17 1.652987e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4246          	((0.000000e+00 0.000000e+00 -6.077404e-13) (5.630126e-01 -9.631461e-16 -4.940602e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.395633e-14 1.519351e-14 0.000000e+00) (4.244866e-16 1.235150e-17 1.652196e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4247          	((0.000000e+00 0.000000e+00 -4.780268e-13) (5.630126e-01 -9.632072e-16 -4.863332e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.040338e-14 1.195067e-14 0.000000e+00) (4.297088e-16 1.215833e-17 1.651406e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4248          	((0.000000e+00 0.000000e+00 -5.708909e-13) (5.630126e-01 -9.908720e-16 -4.934836e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.423919e-14 1.427227e-14 0.000000e+00) (4.369609e-16 1.233709e-17 1.650616e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4249          	((0.000000e+00 0.000000e+00 -6.218161e-13) (5.630126e-01 -1.009039e-15 -5.198463e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-4.522858e-15 1.554540e-14 0.000000e+00) (4.616197e-16 1.299616e-17 1.649827e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4250          	((0.000000e+00 0.000000e+00 -2.433123e-13) (5.630126e-01 -8.795744e-16 -4.944168e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.479868e-14 6.082808e-15 0.000000e+00) (4.412484e-16 1.236042e-17 1.649038e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4251          	((0.000000e+00 0.000000e+00 -6.459095e-13) (5.630126e-01 -1.003328e-15 -4.984151e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-5.465225e-14 1.614774e-14 0.000000e+00) (4.425398e-16 1.246038e-17 1.648248e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4252          	((0.000000e+00 0.000000e+00 -2.241803e-13) (5.630126e-01 -8.388798e-16 -4.827884e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.277327e-14 5.604507e-15 0.000000e+00) (4.320544e-16 1.206971e-17 1.647458e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4253          	((0.000000e+00 0.000000e+00 2.476592e-15) (5.630126e-01 -6.604098e-16 -4.308675e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.332825e-14 -6.191479e-17 0.000000e+00) (3.823733e-16 1.077169e-17 1.646668e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4254          	((0.000000e+00 0.000000e+00 -1.063581e-12) (5.630126e-01 -1.006613e-15 -4.828483e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.330000e-13 2.658951e-14 0.000000e+00) (4.187463e-16 1.207121e-17 1.645877e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4255          	((0.000000e+00 0.000000e+00 -5.159910e-13) (5.630126e-01 -9.529184e-16 -4.993670e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.228587e-14 1.289978e-14 0.000000e+00) (4.369311e-16 1.248417e-17 1.645085e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4256          	((0.000000e+00 0.000000e+00 -1.897950e-13) (5.630126e-01 -8.218084e-16 -4.748694e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.395426e-14 4.744874e-15 0.000000e+00) (4.117501e-16 1.187173e-17 1.644293e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4257          	((0.000000e+00 0.000000e+00 -8.544367e-13) (5.630126e-01 -9.995965e-16 -5.134673e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-5.616663e-14 2.136092e-14 0.000000e+00) (4.393312e-16 1.283668e-17 1.643500e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4258          	((0.000000e+00 0.000000e+00 -6.714419e-13) (5.630126e-01 -1.058546e-15 -5.368182e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.533360e-14 1.678605e-14 0.000000e+00) (4.586653e-16 1.342046e-17 1.642706e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4259          	((0.000000e+00 0.000000e+00 -9.489402e-13) (5.630126e-01 -1.246162e-15 -5.908092e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.841345e-14 2.372350e-14 0.000000e+00) (5.044180e-16 1.477023e-17 1.641912e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4260          	((0.000000e+00 0.000000e+00 -2.521305e-13) (5.630126e-01 -1.059446e-15 -5.706187e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.198173e-14 6.303262e-15 0.000000e+00) (4.901079e-16 1.426547e-17 1.641117e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
4261          	((0.000000e+00 0.000000e+00 -7.040318e-13) (5.630126e-01 -1.176232e-15 -5.652895e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-5.717567e-14 1.760079e-14 0.000000e+00) (4.878762e-16 1.413224e-17 1.640320e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
